title,address,phone,years_in_biz,email,website
Annette Crutchefield,"4724 Point Loma Ave, San Diego, CA 92107",(619) 226-2551,,,
Le Laurin Vic District Office,"5502 Sunol Blvd, Pleasanton, CA 94566",(925) 600-1034,,,
Gerry Lowe Ins,"1914 S Pacific Coast Hwy Ste 102, Redondo Beach, CA 90277",(310) 316-3984,88,,http://www.farmersinsurance.com/
,,,,,
"Batad, Stephanie C, AGT","2695 Moorpark Ave, San Jose, CA 95128",(408) 449-4859,,,http://farmersinsurance.com/
Marcell Rich Insurance,"3232 Governor Dr, San Diego, CA 92122",(858) 453-5400,,,http://www.farmers.com/
Positive Insurance,"18700 Sherman Way Ste 215, Reseda, CA 91335",(818) 344-1784,,kiransood@farmersinsurance.com,http://positiveinsurancei.com/contact-us
Long Luc Insurance Agency,"2358 Senter Rd, San Jose, CA 95112",(408) 998-2298,18,,http://www.farmers.com/
Qulambao Ada,"225 W Winton Ave, Hayward, CA 94544",(510) 786-6101,,,
Lopes Joseph Insurance Agency,"95 S Main St, Willits, CA 95490",(707) 459-2808,,,
Silva Rina Insurance Agency,"15685 Hawthorne Blvd Ste G, Lawndale, CA 90260",(310) 676-5254,17,rsilva@farmersagent.com,https://agents.farmers.com/
O'Sullivan Jeanette Insurance Agency,"6b Liberty Ste 150, Aliso Viejo, CA 92656",(949) 305-1818,12,josullivan@farmersagent.com,https://www.farmersagent.com/josullivan
Kamps Insurance,"750 E Bullard Ave Ste 104, Fresno, CA 93710",(559) 221-5160,15,sheila@kampsinsurance.com,http://www.farmers.com/
Kinkaid Insurance Services,"4120 Cameron Park Dr Ste 101, Cameron Park, CA 95682",(530) 672-1979,11,,http://www.kinkaidinsurance.com/
Kinkaid Insurance Services,"5170 Golden Foothill Pkwy, El Dorado Hills, CA 95762",(916) 984-1972,22,aames@intelliquote.com,http://www.agencydeluxeins.com/
Upp Steven L Insurance,"2165 San Diego Ave Ste 106, San Diego, CA 92110",(619) 298-7717,38,supp@farmersagent.com,http://www.farmers.com/
Santiago's Travel Agency,"3446 W Orange Ave, Anaheim, CA 92804",(714) 229-9204,8,msantiago@farmersagent.com,
Fruehauf Karla,"23550 Lyons Ave Ste 212, Newhall, CA 91321",(661) 291-1424,91,kfruehauf@farmersagent.com,http://www.farmers.com/
Farmers Insurance-Vince C Llamas III,"4 Union Sq Ste C, Union City, CA 94587",(510) 441-7194,,,
Van Sloten Jacob Insurance Agency,"1150 Camino Del Mar Ste G, Del Mar, CA 92014",(858) 750-8742,,,http://www.farmers.com/
Big Savings Insurance Agency,"151 N Sunrise Ave Ste 705, Roseville, CA 95661",(916) 782-1600,,,
Judy Insurance Agency,"355 W Olive Ave Ste 216, Sunnyvale, CA 94086",(408) 720-1256,14,support@judyinsurance.us,http://farmersinsurance.com/
Jalaty Chuck,"4200 Trabuco Rd, Irvine, CA 92620",(949) 857-0139,,,http://farmersagent.com/
Richards II E Earl,"1817 N D St, San Bernardino, CA 92405",(909) 881-6096,,,
Chen Sandra,"19254 E Walnut Dr N, Rowland Heights, CA 91748",(626) 581-2350,,,http://www.farmers.com/
Kimberly Jon,"950 E Katella Ave Ste 4, Orange, CA 92867",(714) 221-6614,91,,http://www.farmers.com/
"Schmidt, Jay","459 Hamilton Ave, Palo Alto, CA 94301",(650) 329-8711,,,http://farmers.com/
Baxter Insurance Services,"4047 1st St Ste 115, Livermore, CA 94551",(925) 371-1410,,,http://www.getbayview.com/
Mirsky Darryl Insurance Agency,"3001 E Tahquitz Canyon Way Ste 101, Palm Springs, CA 92262",(760) 422-3206,91,,http://farmers.com/
Praise Insurance Agency,"1326 H St Ste 23, Bakersfield, CA 93301",(661) 873-4983,,victor@praiseinsuranceagency.com,
Austin Insurance Agency,"3520 Long Beach Blvd Ste 222, Long Beach, CA 90807",(562) 426-6350,,gotz@aol.com,http://www.farmers.com/
Farmers Insurance - Scott Christie,"1260 41st Ave, Capitola, CA 95010",(831) 476-8899,,,http://www.farmers.com/
Debowski Insurance Agency Inc,"26041 Cape Dr Ste 219, Laguna Niguel, CA 92677",(949) 587-9141,,,
California Star Insurance Service,"8707 S Western Ave, Los Angeles, CA 90047",(323) 750-6700,17,ewpalmjr@calstarins.com,http://calstarins.com/
Stone Creek Insurance Agency,"3249 Mt Diablo Ct Ste 211, Lafayette, CA 94549",(855) 509-3707,10,service@stonecreekinsurance.com,https://stonecreekinsurance.com/
YS Insurance,"6350 Laurel Canyon Blvd, North Hollywood, CA 91606",(323) 410-7070,9,yuliya@ysins.net,http://www.goysinsurance.com/
Dedianous Michael,"3401 S El Camino Real Apt B, San Clemente, CA 92672",(949) 533-9554,,,
Tony Bakonis Insurance Agency,"17632 Irvine Blvd, Tustin, CA 92780",(714) 368-9456,,,
Ericka Song Insurance Agency,"32605 Temecula Pkwy Ste 302, Temecula, CA 92592",(951) 303-6619,,esong@farmersagent.com,http://farmers.com/
Ruddy Bob Farmers Ins. Agent,"17671 Irvine Blvd, Tustin, CA 92780",(714) 544-3608,,,
"Looney, Shawn, AGT","271 N Palm St, Turlock, CA 95380",(209) 634-8553,,,http://www.farmersagent.com/slooney
Bigner Insurance Agency Inc,"202 W Lincoln Ave Ste D, Orange, CA 92865",(714) 998-3332,91,,http://www.farmers.com/
Stone Creek Insurance Agency,"800 W El Camino Real, Mountain View, CA 94040",(925) 297-4202,,,
Kenny Palma Insurance,"13353 Alondra Blvd Ste 207, Santa Fe Springs, CA 90670",(562) 926-4416,,,http://farmers.com/
Gardner Insurance,"3656 Ocean Ranch Blvd, Oceanside, CA 92056",(760) 757-7100,8,brookdalyoce@allstate.com,http://www.farmers.com/
Doug Varney Ins,"511 Sycamore Valley Rd W, Danville, CA 94526",(925) 838-8398,91,,http://www.farmers.com/
Fleming Terry Insurance,"910 Silver Spur Rd, Rolling Hills Estates, CA 90274",(310) 541-8815,,,http://farmers.com/
Manizza Dennis Insurance Agency,"2610 Harbor Blvd Ste 201, Oxnard, CA 93035",(805) 984-9000,,dmanizza@farmersagent.com,http://www.farmersagent.com/dmanizza
E G Insurance Agency Inc,"616 S Euclid St, Anaheim, CA 92802",(714) 533-7089,,Jae_Lee_1_Agency@nwagent.com,http://agency.nationwide.com/agent/jay-lee-040031728-04003172800000?utm_source=localeze&utm_medium=distrib&utm_campaign=localeze-distrib
Farmers Insurance - Christopher Kallen,"8480 Red Oak St, Rancho Cucamonga, CA 91730",(909) 481-8808,,ckallen@farmersagent.com,http://www.farmersagent.com/ckallen
Barney Edward Insurance Agency,"1350 W Robinhood Dr Ste 3, Stockton, CA 95207",(209) 684-0240,,,http://www.farmers.com/
Denny Gary Insurance Agency,"41950 6th St, Temecula, CA 92590",(951) 676-6692,,,https://agents.farmers.com/ca/temecula/gary-denny?Source_Indicator=AP
Vazquez Elizabeth,"728 N Barranca Ave Ste A, Covina, CA 91723",(626) 339-6052,,,http://www.farmers.com/
Crawford Insurance Agency,"1149 E Shaw Ave, Fresno, CA 93710",(559) 225-3330,,,http://farmers.com/
Craig Dennis Insurance Agent,"3300 Buck Owens Blvd, Bakersfield, CA 93308",(661) 323-3397,35,,http://www.farmersagent.com/preed
Farmers Insurance - Julian Summers,"5155 W Rosecrans Ave, Hawthorne, CA 90250",(310) 361-5630,,,http://www.farmers.com/
,,,,,
Cover The Bay Insurance Agency,"2051 Junction Ave, San Jose, CA 95131",(408) 922-0998,,,https://www.farmers.com/
Gonzales Renante,"8021 Laguna Blvd # 1, Elk Grove, CA 95758",(916) 226-7892,,,
Jenson Insurance Agency,"325 N 2nd Ave Ste L, Upland, CA 91786",(909) 981-2849,36,njensen@farmersagent.com,http://www.farmers.com/
Robertson Robie & Stafford Insurance,"136 N Ashwood Ave, Ventura, CA 93003",(805) 642-8566,,,http://www.farmers.com/
Cisneros Insurance INC,"224 E 40th St, San Bernardino, CA 92404",(909) 886-3885,,,
McArdle Ken Insurance Agency,"1000 Missouri St, Fairfield, CA 94533",(707) 425-2987,,,http://www.farmers.com/
Munoz Insurance Agency,"31681 Riverside Dr Ste I, Lake Elsinore, CA 92530",(951) 471-2029,91,,http://www.farmers.com/
Kleinberg Benjamin,"5245 E Santa Ana Canyon Rd Ste 120, Anaheim, CA 92807",(714) 333-1163,91,,http://www.farmers.com/
Speedy Insurance Agency,"7010 Magnolia Ave, Riverside, CA 92506",(951) 742-7045,91,,http://www.farmers.com/
Koska Joseph,"5245 E Santa Ana Canyon Rd Ste 120, Anaheim, CA 92807",(714) 794-8812,91,,http://www.farmers.com/
Nguyen Tuan,"925 Highland Pointe Dr Ste 180, Roseville, CA 95678",(916) 770-4600,,,http://www.farmers.com/
Farmers Ins Mullin Agency,"160 Guthrie Ln, Brentwood, CA 94513",(925) 240-8785,15,dmullins@farmersagent.com,http://www.farmers.com/
Sentry Insurance,"535 Main St Fl 2, Martinez, CA 94553",(925) 370-7339,,supportcenter@sentry.com,http://www.sentry.com/
Paul Paralieu Insurance,"950 E Katella Ave Ste 8, Orange, CA 92867",(714) 289-8420,2,pparalieu@farmersagent.com,https://agents.farmers.com/?SourceID=AMPL001L002&utm_source=GMB&utm_medium=Local
"JSB Insurance Services, Inc","1801 S La Cienega Blvd Ste 201, Los Angeles, CA 90035",(888) 552-0333,10,info@jsbinsurance.com,http://www.jsbinsurance.com/
Dave Hull Insurance,"276 E Gobbi St, Ukiah, CA 95482",(707) 462-1936,32,staff.dhull@farmersagency.com,https://www.farmers.com/
"Brennan, Mike, AGT","1820 Ventura Blvd, Camarillo, CA 93010",(805) 987-2241,91,,https://www.farmersagent.com/mbrennan?SourceID=LOCC001L001&utm_source=PowerListings&utm_medium=Local&utm_campaign=mbrennan
Ron Ramirez Insurance,"1450 Iowa Ave Ste 100, Riverside, CA 92507",(951) 850-8539,91,,http://www.farmers.com/
"Koegen, Nick Farmers Insurance Group","2386 Faraday Ave Ste 100, Carlsbad, CA 92008",(760) 638-0520,,,
Phommahaxay Johnny,"3119 Clayton Rd, Concord, CA 94519",(925) 671-7470,,,
Strong Tie Insurance,"1492 N Mount Vernon Ave, Colton, CA 92324",(909) 254-0998,,,
Wenwai Wu Insurance Agency,"20111 Stevens Creek Blvd, San Jose, CA 95128",(408) 899-2080,,,http://farmers.com/
Ellis Adrienne,"1434 Taraval St, San Francisco, CA 94116",(415) 661-1813,38,,http://www.farmers.com/
Control Insurance Services,"105 N Harvard St, Hemet, CA 92543",(951) 654-1188,20,,http://controlforyou.com/
Control Insurance Services,"25030 Alessandro Blvd Ste H, Moreno Valley, CA 92553",(951) 247-5051,20,,http://www.controlforyou.com/
Phil Mayer Ins,"3654 Highland Ave, Highland, CA 92346",(909) 864-3200,,,
Leung Ruth Insurance Agency,"38253 Fremont Blvd, Fremont, CA 94536",(510) 579-4277,,,http://farmers.com/
Wong Danny,"2255 Morello Ave Ste 150, Pleasant Hill, CA 94523",(925) 706-1647,91,,http://www.farmers.com/
Patel Krisha Insurance Agency,"39666 Mission Blvd, Fremont, CA 94539",(510) 257-4002,,,http://www.farmers.com/
Kimbrell Insurance Agency,"950 E Katella Ave Ste 4, Orange, CA 92867",(714) 538-8723,91,jon-kimbrell@kimbrell-insurance.com,http://www.farmers.com/
Holtz Insurance Service,"11845 W Olympic Blvd, Los Angeles, CA 90064",(310) 553-2220,,,https://holtzinsurance.com/
Perry Robert Insurance Agency,"3615 Taylor Rd, Loomis, CA 95650",(916) 652-1603,,rperry3@farmersagent.com,http://www.farmersagent.com/RPERRY3
Cooper Brock,"419 E 17th St Ste 204, Costa Mesa, CA 92627",(714) 277-2510,,,http://farmersinsurance.com/
"Reets, Rose, AGT","11423 187th St, Artesia, CA 90701",(562) 926-7744,40,,http://farmersagent.com/
Jo Hugh Insurance,"1434 Taraval St, San Francisco, CA 94116",(415) 665-5761,,,
Young Insurance Services,"5502 Sunol Blvd, Pleasanton, CA 94566",(925) 462-9790,91,,http://farmers.com/
"Pak, Chong Chol - Farmers Insurance","3777 Stevens Creek Blvd, Santa Clara, CA 95051",(408) 247-4426,,,
Farmers Insurance - Deborah McKenna,"1851 Heritage Ln Ste 240, Sacramento, CA 95815",(916) 719-4663,91,dmckenna@farmersagent.com,http://www.farmers.com/
Manspergerinsurance Agency,"6721 Five Star Blvd, Rocklin, CA 95677",(916) 630-4660,,,http://farmers.com/
Albert Figueroa Insurance,"5681 Franklin Blvd Ste N1, Sacramento, CA 95824",(916) 346-4402,5,afigueroa@farmersagent.com,http://www.farmers.com/
Robert Kari Insurance,"6911 Topanga Canyon Blvd, Canoga Park, CA 91303",(818) 710-1650,,bkari@farmersagent.com,http://farmers.com/
Irmas Insurance Agency Farmers Insurance,"50 S Anaheim Blvd Ste 92, Anaheim, CA 92805",(714) 520-4302,91,iwaters@farmersagent.com,
R A Kleiner Insurance Agency Inc,"5100 California Ave, Bakersfield, CA 93309",(661) 324-5300,,,https://agents.farmers.com/ca/bakersfield/richard-kleiner?SourceID=AMPL001L001&utm_source=Powerlistings&utm_medium=Local
Aulakh Insurance Agency,"5506 Sunol Blvd, Pleasanton, CA 94566",(925) 425-0324,,,http://www.farmers.com/
Caballero Insurance,"2217 E St, Bakersfield, CA 93301",(661) 321-9790,91,,http://www.farmeragent.com/GBEEN
Mike Johnston Insurance,"69035 Dinah Shore Dr, Cathedral City, CA 92234",(760) 328-3106,91,mjohnston@farmersagent.com,http://www.farmers.com/
"Tancioco, Dolores - Farmers Tancioco Insurance","32145 Alvarado Niles Rd Ste 208, Union City, CA 94587",(510) 487-7990,91,ssingh2@farmersagent.com,http://www.farmers.com/
"Owen, Jeffrey","2540 Huntington Dr, San Marino, CA 91108",(626) 614-9409,,,
Farmers Ins. Garabedian Agency,"3612 Foothill Blvd, La Crescenta, CA 91214",(818) 248-3500,,,https://agents.farmers.com/ca/glendale/maral-garabedian?Source_Indicator=AP
Wilson Famers Wellbeing Insurance,"9817 Mira Mesa Blvd, San Diego, CA 92131",(858) 527-0088,8,yyeem@farmersagent.com,http://farmers.com/
"Ocon, Max","828 E Colorado St Ste D, Glendale, CA 91205",(818) 243-3018,,,https://www.farmers.com/
Newell Mark Insurance Agency,"4850 Barranca Pkwy Ste 202, Irvine, CA 92604",(949) 255-0009,,,http://farmers.com/
Gary's Insurance Agency,"20051 SW Birch St Ste 200c, Newport Beach, CA 92660",(949) 851-9303,91,,http://www.farmers.com/
Yale Insurance Service,"3379 Somis Rd, Somis, CA 93066",(805) 386-3301,41,kirby@yaleinsuranceservice.com,http://www.yaleinsuranceservice.com/
Ferretti Insurance Agency Farmers Insurance,"325 N 2nd Ave Ste L, Upland, CA 91786",(909) 660-4996,12,,https://agents.farmers.com/ca/upland/jason-ferretti?SourceID=AMPL001L002&utm_source=GMB&utm_medium=Local
Tom Goss Ins,"2056 E Main St, Quincy, CA 95971",(530) 283-1380,33,,http://farmersagent.com/
"Lopez, Lionel, AGT","7648 Painter Ave, Whittier, CA 90602",(562) 907-7511,,,http://farmersinsurance.com/
Capital Auto Finacial,"21241 Ventura Blvd, Woodland Hills, CA 91364",(747) 230-5234,15,,http://www.farmers.com/
Edward F Landis Insurance Agent,"650 El Camino Real Ste R, Redwood City, CA 94063",(650) 366-8274,,mlandis@farmeragent.com,http://www.farmers.com/
Jens Fink Ins,"5941 San Juan Ave, Citrus Heights, CA 95610",(916) 966-1419,,jensfink@farmersinsurance.com,http://www.farmers.com/
Archibeque Leonard-farmers Insurance,"26944 Camino De Estrella Ste D, Capistrano Beach, CA 92624",(949) 240-0455,4,larchibeque@farmersagent.com,http://farmers.com/
Lewis Max Insurance,"1732 Jefferson St, Napa, CA 94559",(707) 257-3619,25,,http://farmers.com/
Joe Morreale Insurance Agency,"20335 Ventura Blvd Ste 426, Woodland Hills, CA 91364",(818) 932-0522,32,insinfo@theodoreins.com,http://www.farmers.com/
Rodney Brooks Insurance,"909 E Lake Ave, Watsonville, CA 95076",(831) 728-2220,19,mbrooks3@farmersagent.com,http://farmers.com/
Albertine Insurance Agency,"414 Tennessee St Ste L, Redlands, CA 92373",(909) 793-8612,17,,http://www.farmers.com/
Fred Vance Insurance Service,"3810 W Channel Islands Blvd, Oxnard, CA 93035",(805) 985-8643,41,fvance@farmersagent.com,http://www.farmers.com/
,,,,,
Eric William Olson Insurance Agency,"148 Mountain Blvd, Mammoth Lakes, CA 93546",(760) 934-5432,29,eolson6969@aol.com,http://www.farmers.com/
Clippinger Richard Insurance Agency,"1200 S Diamond Bar Blvd Ste 214, Diamond Bar, CA 91765",(909) 861-1551,19,,http://www.farmers.com/
"Peters, Eric - Eric Peters Insurance","1215 Columbus St, Bakersfield, CA 93305",(661) 872-8113,19,,https://agents.farmers.com/ca/bakersfield/eric-peters
Pawlak William,"17727 Chatsworth St, Granada Hills, CA 91344",(818) 368-6898,43,,http://www.farmers.com/
Narinder K Mehta Insurance,"1851 Heritage Ln Ste 257, Sacramento, CA 95815",(916) 487-4303,9,nmehta@farmersagent.com,http://farmersagent.com/
Vern Deitz Ins,"10254 Central Ave, Montclair, CA 91763",(909) 621-3803,31,,http://www.farmers.com/
Gustafson Insurance Agency,"1170 N Lincoln St, Dixon, CA 95620",(707) 678-1295,91,,http://www.farmers.com/
John F Pless Insurance,"2667 N Moorpark Rd Ste 103, Thousand Oaks, CA 91360",(805) 492-2202,25,,http://www.farmers.com/
Nurmi Insurance,"1204 11th St, Reedley, CA 93654",(559) 638-8102,41,knurmi@farmersagent.com,http://farmers.com/
Contopulos Thomas,"73880 Alessandro Dr Ste B, Palm Desert, CA 92260",(760) 836-1519,91,tcontopulos@farmersagent.com,http://www.farmers.com/
Sharma Insurance Agency,"5502 Sunol Blvd, Pleasanton, CA 94566",(925) 417-0453,32,rsharma@farmersagent.com,https://www.farmers.com/
Korsgaden & Jannsma Insurance Co,"164 N K St, Dinuba, CA 93618",(559) 591-3035,,,http://farmers.com/
Commercial Auto Insurance - Mercury Insurance,"609 Deep Valley Drive, Rolling Hills, CA 90274",(800) 962-0085,,,https://www.targetupinsurance.com/
Commercial Auto Insurance - Mercury Insurance,"21515 Hawthorne Blvd, Torrance, CA 90503",(800) 962-0085,,,https://www.targetupinsurance.com/
"Phillips, Charles W","1154 East Ave, Chico, CA 95926",(530) 895-1887,,,http://farmers.com/
Chang Gaylen Insurance Services,"1368 Lincoln Ave Ste 107, San Rafael, CA 94901",(415) 459-0810,28,cgaylen@farmersagent.com,http://farmers.com/
Chung,"101 S Kraemer Blvd Ste 118, Placentia, CA 92870",(714) 985-1900,24,,http://www.farmers.com/
Ruiz Insurance Agency Inc,"8880 Benson Ave Ste 100, Montclair, CA 91763",(909) 920-9324,21,uplandinsurance@aol.com,https://www.farmers.com/
Tung Do Insurance,"621 Tully Rd, San Jose, CA 95111",(408) 224-6332,,,
Casazza Insurance Agency,"10722 Arrow Rte Ste 702, Rancho Cucamonga, CA 91730",(909) 786-2280,43,sj@action-restoration.com,http://farmers.com/
Tabet A Insurance Agency,"11702 Imperial Hwy Ste 104, Norwalk, CA 90650",(562) 863-0763,29,ttabet@farmersagent.com,https://www.farmers.com/
Desquitado Insurance Agency,"1428 Highland Ave, National City, CA 91950",(619) 434-7406,9,jdesquitado@farmersagent.com,http://www.farmersagent.com/jdesquitado
A Allen Farmers Agency,"120 S Victory Blvd, Burbank, CA 91502",(818) 842-5217,,,https://www.farmers.com/
John Villalobos Insurance Agency,"560 N D St Ste 100, San Bernardino, CA 92401",(909) 888-5300,,,http://www.farmers.com/
Purvis-iesberts Carolyn,"2627 W Florida Ave Ste 203, Hemet, CA 92545",(951) 925-6458,,,
Vasquez Insurance,"550 W Vista Way, Vista, CA 92083",(760) 630-6100,,,
Summers Jon Insurance Agency,"22821 Lake Forest Dr Ste 112, Lake Forest, CA 92630",(949) 951-8788,91,,http://www.farmers.com/
Flores Insurance Agency,"4757 W Spruce Ave Ste 102, Fresno, CA 93722",(559) 221-0898,14,mflores1@farmersagent.com,http://www.farmersagent.com/mflores1
Costa Mike,"1490 W Shaw Ave Ste E, Fresno, CA 93711",(559) 225-6510,,mcosta@farmersagent.com,http://www.farmers.com/
,,,,,
Stan Eisner Insurance,"2933 Gold Pan Ct Ste E, Rancho Cordova, CA 95670",(916) 635-0444,,,http://www.farmers.com/
Dias Ronald,"5424 N Palm Ave Ste 108, Fresno, CA 93704",(559) 772-7374,,,http://www.farmers.com/
Betty's Insurance Agency,"12092 Woodside Ave, Lakeside, CA 92040",(619) 443-4600,,,http://www.farmersagent.com/bwoolman
Wong Soy,"420 N Montebello Blvd Ste 207, Montebello, CA 90640",(323) 212-3012,,,http://www.farmers.com/
Dave Barnes Insurance,"406 N K St, Tulare, CA 93274",(559) 686-0071,54,,http://www.farmers.com/
"Fortuna, Jim, AGT","9320 Baseline Rd Ste J, Rancho Cucamonga, CA 91701",(909) 987-6242,,,http://www.farmers.com/
Camarillo Insurance Agency,"18200 Yorba Linda Blvd Ste 205, Yorba Linda, CA 92886",(714) 985-9934,,,http://www.farmersinsurance.com/
Steele David Insurance Agency,"31796 Casino Dr, Lake Elsinore, CA 92530",(951) 674-1566,,,https://agents.farmers.com/ca/lake-elsinore/c-david-steele
"Hitchcock, Brett, AGT","566 W Lancaster Blvd, Lancaster, CA 93534",(661) 952-5799,,,http://farmersagent.com/
"Fornesi, Brian, AGT","1243 Broadway, Burlingame, CA 94010",(650) 343-6521,,,https://agents.farmers.com/ca/burlingame/brian-fornesi?SourceID=AMPL001L001&utm_source=Powerlistings&utm_medium=Local
Love Jamel,"1338 Center Court Dr Ste 107, Covina, CA 91724",(626) 549-2855,,jlove1@farmersagent.com,http://www.farmers.com/
"Tran, Joe, AGT","8900 Bolsa Ave Ste E, Westminster, CA 92683",(714) 373-2376,29,jtran@farmersagent.com,http://www.farmersinsurance.com/
Bright Tami,"405 W Ojai Ave, Ojai, CA 93023",(805) 640-1404,,,
"Lanni Insurance - Lauren Lanni, AGT","1245 San Elijo Rd S, San Marcos, CA 92078",(760) 815-7563,,,
"Lorenzen, Lance, AGT","263 E Badillo St, Covina, CA 91723",(626) 915-5000,42,fmena1@farmersagent.com,http://www.farmers.com/
"Borsch, Daniel, AGT","937 E Main St Ste 104, Santa Maria, CA 93454",(805) 925-7300,14,dborsch1@farmersagent.com,https://agents.farmers.com/ca/santa-maria/daniel-borsch?SourceID=AMPL001L001&utm_source=Powerlistings&utm_medium=Local
R Michael Wright Insurance Agency,"11573 Los Osos Valley Rd Ste F, San Luis Obispo, CA 93405",(805) 541-3942,91,,https://agents.farmers.com/ca/san-luis-obispo/joshua-wright
Jose Segura Insurance Agency,"43619 17th St W, Lancaster, CA 93534",(661) 729-5209,91,,http://www.farmers.com/
Strong Tie Insurance,"1909 S Vermont Ave, Los Angeles, CA 90007",(323) 766-1900,71,ferrer@strongtieinsurance.com,http://www.strongtieinsurance.com/
Farmers Insurance - Celine Vien,"7743 West Ln Ste C4, Stockton, CA 95210",(209) 476-8222,,cvien@farmersagent.com,http://www.farmersagent.com/cvien
Farmers Insurance - Doug Banks,"303 Potrero St Ste 45-108, Santa Cruz, CA 95060",(831) 460-0700,,rbanks@farmersagent.com,http://www.farmers.com/
Delaney Brian P,"121 E Washington St, Petaluma, CA 94952",(707) 765-1420,91,bdelaney@farmersagent.com,http://www.farmers.com/
Corral Jose Ins,"11955 Washington Pl, Los Angeles, CA 90066",(310) 390-4083,35,,http://www.farmers.com/
Andrew Manville Insurance Agency,"5161 Soquel Dr Ste D, Soquel, CA 95073",(831) 476-6150,91,,http://www.farmers.com/
Kotecha Chiman Ins,"3333 S Brea Canyon Rd Ste 105, Diamond Bar, CA 91765",(909) 861-3000,12,,http://farmersagent.com/
Jolie Chabot Farmers Insurance,"6101 Cherry Ave Ste 101, Fontana, CA 92336",(909) 646-7771,,,
Marta Rodriguez-Farmers Insurance,"26944 Camino De Estrella Ste D, Capistrano Beach, CA 92624",(949) 240-0480,,,
Larry Brown Insurance,"2409 W Whittier Blvd, La Habra, CA 90631",(562) 697-3300,,,
Farmers Insurance-John Stansbury,"201 N Hollywood Way Ste 202, Burbank, CA 91505",(818) 845-5003,44,,http://www.farmersinsurance.com/
,,,,,
Raman Insurance Agency,"5776 Stoneridge Mall Rd, Pleasanton, CA 94588",(925) 463-1185,17,jmauro1@farmersagent.com,https://www.farmers.com/
Osborne Insurance Agency,"1419 Burlingame Ave Ste O, Burlingame, CA 94010",(650) 347-1717,,kevin-osborne@kevinosborne.com,http://www.farmers.com/
Ippoliti Insurance Agency,"8949 Reseda Blvd Ste 207, Northridge, CA 91324",(818) 678-6200,,,http://farmers.com/
Famers Insurance Agency,"2624 Springs Rd, Vallejo, CA 94591",(707) 649-0109,,,https://agents.farmers.com/ca/vallejo/nenita-mendoza
Lupe Diaz Agency,"10833 Downey Ave, Downey, CA 90241",(562) 622-4748,32,ldiaz@farmersagent.com,http://www.farmers.com/
Greg Nutter Farmers Insurance,"22777 Lyons Ave Ste 102, Newhall, CA 91321",(661) 288-2001,30,gnutter@farmersagent.com,http://www.farmers.com/
King Insurance & Financial,"7397 Soquel Dr, Aptos, CA 95003",(831) 688-1434,40,mekinger@yahoo.com,http://www.farmers.com/
Ehrhart Insurance Agency,"1830 Hacienda Dr Ste 6, Vista, CA 92081",(760) 724-4928,,,https://agents.farmers.com/ca/vista/bill-ehrhart
Eaton Insurance Agency,"2221 Villa Ave, Clovis, CA 93612",(559) 294-1222,14,,http://www.farmers.com/
Votaw Insurance Agency,"201 Clinton Rd Ste 201, Jackson, CA 95642",(209) 223-0111,,,http://farmers.com/
James Adsit Jr Insurance Agency Inc.,"3025 Lemon Grove Ave, Lemon Grove, CA 91945",(619) 460-4373,52,jadsit1@farmersagent.com,http://www.farmersagent.com/jadsit
"Yu, Elijah, AGT","2635 Cleveland Ave, Santa Rosa, CA 95403",(707) 508-9861,,,https://agents.farmers.com/ca/santa-rosa/elijah-yu?SourceID=AMPL001L001&utm_source=Powerlistings&utm_medium=Local
Crowder Insurance Agency,"360 Kiely Blvd, San Jose, CA 95129",(408) 244-0588,,,http://www.farmers.com/
KC Wilson Insurance & Financial Services,"1654 The Alameda Ste 210, San Jose, CA 95126",(408) 317-0255,10,kwilson7@farmersagent.com,http://www.kcwilsoninsurance.com/
Heineman Insurance Agency,"32341 Camino Capistrano Ste I, San Juan Capistrano, CA 92675",(949) 496-8353,91,,http://www.farmers.com/
Murphy Steve-Insurance Agency,"801 Portola Dr Ste 208, San Francisco, CA 94127",(415) 661-2060,15,,https://www.farmers.com/
Bartle Bennie Insurance,"4858 Scotts Valley Dr Ste B, Scotts Valley, CA 95066",(831) 438-7288,91,,http://www.farmers.com/
Freiberg Insurance Agency,"823 E Yosemite Ave, Manteca, CA 95336",(209) 239-9583,,,http://farmers.com/
Cabrera Insurance Agency,"1324 Fruitvale Ave, Oakland, CA 94601",(510) 436-6900,10,lcabrera@farmersagent.com,http://www.farmers.com/
Brown Insurance Agency,"6501 Schirra Ct Ste 100, Bakersfield, CA 93313",(661) 837-4100,91,,http://www.farmers.com/
Ti Yvonne G Ins Agcy,"113 Avondale Ave Ste H, Monterey Park, CA 91754",(626) 288-5176,91,roy.bell.b9cc@statefarm.com,http://www.farmers.com/
Rollins Larry Insurance,"32158 Camino Capistrano Ste 208, San Juan Capistrano, CA 92675",(949) 493-2000,91,,http://www.farmers.com/
Nielsen Insurance Agency,"5575 Lake Park Way Ste 222, La Mesa, CA 91942",(619) 698-8003,,,http://www.niagency.com/
Clarck Insurance Agency,"13550 Roscoe Blvd, Panorama City, CA 91402",(818) 387-6011,,,http://www.farmers.com/
Hayes Insurance Agency,"2120 Diamond Blvd Ste 110, Concord, CA 94520",(925) 726-2505,10,ehayes@farmersagent.com,http://www.farmers.com/
Argumosa Insurance,"378 N Lemon Ave, Walnut, CA 91789",(909) 869-1077,,,https://agents.farmers.com/ca/walnut/linda-argumosa
